Username,Profile URL,Subscribers,Twitter,Instagram,TikTok,LinkedIn,Facebook,YouTube,Linktree,Threads,Bluesky,GitHub,Medium,Other,Scraped At,Category
leandramedinecohen,https://substack.com/@leandramedinecohen,169000,,,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
jessannkirby,https://substack.com/@jessannkirby,10000,,https://instagram.com/jessannkirby,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
ninetovogue,https://substack.com/@ninetovogue,6100,,https://instagram.com/christinakhazharmer,,,,,,,,,,https://www.khazdesigns.com,2026-01-22 03:16:07,Fashionandbeauty
indiacardona,https://substack.com/@indiacardona,6400,,https://instagram.com/theindiaedit,https://tiktok.com/@theindiaedit,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
ihavethisfriend,https://substack.com/@ihavethisfriend,12000,,https://instagram.com/ihavethisfriend,,,,,,,,,,https://www.ihavethisfriend.co/,2026-01-22 03:16:07,Fashionandbeauty
jakewoolf,https://substack.com/@jakewoolf,22000,,,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
strictlythegoodstuff,https://substack.com/@strictlythegoodstuff,24000,,https://instagram.com/strictlythegoodstuff,,,,,,,,,,https://strictlythegoodstuff.com,2026-01-22 03:16:07,Fashionandbeauty
fannyadams,https://substack.com/@fannyadams,2700,,https://instagram.com/fannyadams,https://tiktok.com/@fanny_adams,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
nataliemason,https://substack.com/@nataliemason,4100,,,,,,,,,,,,https://natalie-mason.com,2026-01-22 03:16:07,Fashionandbeauty
kelly1,https://substack.com/@kelly1,10000,,,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
1granary,https://substack.com/@1granary,20000,,https://instagram.com/1granary,,,,,,,,,,https://1granary.com/,2026-01-22 03:16:07,Fashionandbeauty
thedeadbeatseconds,https://substack.com/@thedeadbeatseconds,1200,,https://instagram.com/thedeadbeatseconds,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
anindigoday,https://substack.com/@anindigoday,11000,,https://instagram.com/anindigoday,,,,,,,,,,https://anindigoday.com/,2026-01-22 03:16:07,Fashionandbeauty
whyyoushouldcare,https://substack.com/@whyyoushouldcare,7000,,https://instagram.com/matteo_azzolini,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
thesustainablefashionforum,https://substack.com/@thesustainablefashionforum,9100,,https://instagram.com/thesustainablefashionforum,,,,,,,,,,https://www.thesustainablefashionforum.com,2026-01-22 03:16:07,Fashionandbeauty
thefoundjournal,https://substack.com/@thefoundjournal,8200,,https://instagram.com/thefoundstyle_,,,,,,,,,,https://www.thefoundstyle.com/,2026-01-22 03:16:07,Fashionandbeauty
joannagoddard,https://substack.com/@joannagoddard,196000,,https://instagram.com/cupofjo,,,,,,,,,,https://cupofjo.com,2026-01-22 03:16:07,Fashionandbeauty
whoorl,https://substack.com/@whoorl,11000,,https://instagram.com/whoorl,,,,,,,,,,https://whoorl.com/,2026-01-22 03:16:07,Fashionandbeauty
lizgoldwyn,https://substack.com/@lizgoldwyn,9600,,https://instagram.com/goldilocksg,,,,,,,,,,https://thesexed.com,2026-01-22 03:16:07,Fashionandbeauty
tesssullivan,https://substack.com/@tesssullivan,4900,,https://instagram.com/Tess__sullivan,,,,,,,,,,https://Tesssullivan.com,2026-01-22 03:16:07,Fashionandbeauty
kimfrance1,https://substack.com/@kimfrance1,22000,https://twitter.com/kimfrancenyc,https://instagram.com/kimfrancenyc,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
emeseg,https://substack.com/@emeseg,7500,,https://instagram.com/emesegormley,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
rockandfiocc,https://substack.com/@rockandfiocc,71000,,https://www.instagram.com/rockandfiocc/,,,,,,,,,,https://rockandfiocc.com/,2026-01-22 03:16:07,Fashionandbeauty
kenzieburke,https://substack.com/@kenzieburke,32000,,https://instagram.com/kenzieburke,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
harrymakesitup,https://substack.com/@harrymakesitup,3800,,https://instagram.com/harrymakesitup,,,,https://www.youtube.com/@HarryMakesItUp,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
megbusacca,https://substack.com/@megbusacca,2500,,https://instagram.com/megbusacca,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
acontinuouslean,https://substack.com/@acontinuouslean,32000,,,,,,,,,,,,https://www.acl.news/?utm_campaign=profile_chips,2026-01-22 03:16:07,Fashionandbeauty
yourmomfriend,https://substack.com/@yourmomfriend,5800,,,,,,,,,,,,https://jennifersandra.com,2026-01-22 03:16:07,Fashionandbeauty
fromberkshiretobuckingham,https://substack.com/@fromberkshiretobuckingham,11000,,https://instagram.com/fromberkshiretobuckingham,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
telotrovosu,https://substack.com/@telotrovosu,1000,,https://instagram.com/telotrovosu,https://tiktok.com/@telotrovosu,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
tararowe,https://substack.com/@tararowe,23000,,https://instagram.com/Callmethebreeze,,,,,,,,,,https://www.callmethebreeze.com.au,2026-01-22 03:16:07,Fashionandbeauty
beckymalinsky,https://substack.com/@beckymalinsky,99000,,https://instagram.com/becky_malinsky,,,,,,,,,,https://www.beckymalinsky.com,2026-01-22 03:16:07,Fashionandbeauty
annanewton,https://substack.com/@annanewton,103000,,https://instagram.com/theannaedit,,,,https://youtube.com/@TheAnnaEdit,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
morganvogel,https://substack.com/@morganvogel,36000,,https://instagram.com/outfit.archivist,https://tiktok.com/@outfitarchivist,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
jamieslist,https://substack.com/@jamieslist,1600,,https://instagram.com/jamiegrimstad,,,,,,,,,,https://www.curatedbyjamie.com,2026-01-22 03:16:07,Fashionandbeauty
whatsheworeto,https://substack.com/@whatsheworeto,2400,,,,,,,,,,,,https://pin.it/3281B1jYi,2026-01-22 03:16:07,Fashionandbeauty
thebengalstripe,https://substack.com/@thebengalstripe,5700,,https://instagram.com/thebengalstripe,,,,,,,,,,https://nicolazaro.com,2026-01-22 03:16:07,Fashionandbeauty
zarawong,https://substack.com/@zarawong,13000,https://twitter.com/zara_wong_,https://instagram.com/zara_wong,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
elliejean,https://substack.com/@elliejean,20000,,https://instagram.com/elliejeanroyden,,,,,,,,,,https://bodyandstyle.com,2026-01-22 03:16:07,Fashionandbeauty
coolmonologue,https://substack.com/@coolmonologue,2100,,https://instagram.com/Coolmonologue,https://tiktok.com/@Coolmonologue,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
marykorlindowns,https://substack.com/@marykorlindowns,16000,,,,,,,https://linktr.ee/marykorlindowns,,,,,,2026-01-22 03:16:07,Fashionandbeauty
graceatwood,https://substack.com/@graceatwood,57000,,https://instagram.com/graceatwood,,,,,,,,,,https://thestripe.com/,2026-01-22 03:16:07,Fashionandbeauty
histoireseconde,https://substack.com/@histoireseconde,1300,,https://instagram.com/histoireseconde,,,,,,,,,,https://histoireseconde.my.canva.site,2026-01-22 03:16:07,Fashionandbeauty
laurensharkey,https://substack.com/@laurensharkey,1000,,,,,,,,,,,,https://styledbylaurensharkey.com,2026-01-22 03:16:07,Fashionandbeauty
themadisonrae,https://substack.com/@themadisonrae,1100,,https://instagram.com/themadisonrae,https://tiktok.com/@themadisonrae,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
troupe,https://substack.com/@troupe,8000,,https://instagram.com/troupe,,,,,,,,,,https://troupestyle.com,2026-01-22 03:16:07,Fashionandbeauty
melaniemasarin,https://substack.com/@melaniemasarin,12000,,https://instagram.com/melaniemasarin,,,,,,,,,,,2026-01-22 03:16:07,Fashionandbeauty
jessieloves,https://substack.com/@jessieloves,13000,,https://instagram.com/jessie_loeffler_randall,,,,,,,,,,https://loefflerrandall.com,2026-01-22 03:16:07,Fashionandbeauty
archivepdf,https://substack.com/@archivepdf,9000,,https://instagram.com/archivepdf,,,,,,,,,,https://www.archivepdf.net,2026-01-22 03:16:07,Fashionandbeauty
ludjero,https://substack.com/@ludjero,3600,,https://instagram.com/Ludjero.closet,,,,,https://linktr.ee/ludjero?utm_source=linktree_profile_share&ltsid=d5b65da0-e222-408b-a7fb-c72c032ff36f,,,,,,2026-01-22 03:16:07,Fashionandbeauty
valmonroe,https://substack.com/@valmonroe,22000,,https://instagram.com/thisisvalmonroe,,,,,,,,,,https://valeriemonroe.com,2026-01-22 03:16:07,Fashionandbeauty
mollysims,https://substack.com/@mollysims,24000,,https://instagram.com/mollybsims,,,,,,,,,,https://www.mollysims.com,2026-01-22 03:16:08,Fashionandbeauty
louisahatt,https://substack.com/@louisahatt,1000,,https://instagram.com/louisahatt,https://tiktok.com/@louisahatt,,,,,,,,,,2026-01-22 03:16:08,Fashionandbeauty
gabbywhiten,https://substack.com/@gabbywhiten,20000,,https://instagram.com/gabbywhiten,,,,https://www.youtube.com/channel/UCp7ppy7Cx4_Kmx7FV_z40HA?sub_confirmation=1,,,,,,,2026-01-22 03:16:08,Fashionandbeauty
habituallychic,https://substack.com/@habituallychic,21000,,https://instagram.com/habituallychic,,,,,,,,,,https://www.habituallychic.luxury/,2026-01-22 03:16:08,Fashionandbeauty
allisonbornstein,https://substack.com/@allisonbornstein,52000,,,,,,,,,,,,https://www.allisonbornstein.com/,2026-01-22 03:16:08,Fashionandbeauty
lindsaysword,https://substack.com/@lindsaysword,5700,,https://instagram.com/lindsaysword,,,,,,,,,,,2026-01-22 03:16:08,Fashionandbeauty
joleneedgar,https://substack.com/@joleneedgar,5000,,,,,,,,,,,,,2026-01-22 03:16:08,Fashionandbeauty
camicilento,https://substack.com/@camicilento,5600,,https://instagram.com/camilacilento,,,,,,,,,,,2026-01-22 03:16:08,Fashionandbeauty
matthewfacciani,https://substack.com/@matthewfacciani,7500,,,,,,,,,,,,https://www.matthewfacciani.com,2026-01-22 03:19:19,Science
ixcarus,https://substack.com/@ixcarus,51000,,,https://tiktok.com/@ixcarus,,,,,,,,,https://ko-fi.com/ixcarus7,2026-01-22 03:19:19,Science
johnkassell,https://substack.com/@johnkassell,1900,,,,,,,,,,,,,2026-01-22 03:19:19,Science
experimentalhistory,https://substack.com/@experimentalhistory,87000,https://twitter.com/a_m_mastroianni,,,,,,,,,,,https://www.experimental-history.com/?utm_campaign=profile_chips,2026-01-22 03:19:19,Science
kcklatt,https://substack.com/@kcklatt,4800,,https://instagram.com/kcklatt,,,,,https://linktr.ee/kcklatt,,,,,,2026-01-22 03:19:19,Science
craigchrist,https://substack.com/@craigchrist,1000,,,,,,,,,,,,,2026-01-22 03:19:19,Science
sashalatypova,https://substack.com/@sashalatypova,60000,,,,,,,,,,,,https://www.sashalatypova.com,2026-01-22 03:19:19,Science
subtleenergy,https://substack.com/@subtleenergy,3700,,,,,https://www.facebook.com/profile.php?id=61578006990711,,,,,,,https://subtle.energy/,2026-01-22 03:19:19,Science
islamandneuroscience,https://substack.com/@islamandneuroscience,11000,,,,https://www.linkedin.com/in/mohammad-fidaali,,,,,,,,https://buymeacoffee.com/mfidaali786,2026-01-22 03:19:19,Science
michaelguillenphd,https://substack.com/@michaelguillenphd,2500,,,,,,,,,,,,https://www.morethanmeetstheiq.com/?utm_campaign=profile_chips,2026-01-22 03:19:19,Science
drjessicaknurick,https://substack.com/@drjessicaknurick,58000,,https://instagram.com/drjessicaknurick,,,,,,,,,,,2026-01-22 03:19:19,Science
journalologist,https://substack.com/@journalologist,6800,,,,https://www.linkedin.com/in/jwbutcher/,,,,,,,,https://newsletter.journalology.com/?utm_campaign=profile_chips,2026-01-22 03:19:19,Science
conspicuouscognition,https://substack.com/@conspicuouscognition,20000,,,,,,,,,,,,https://www.conspicuouscognition.com/?utm_campaign=profile_chips,2026-01-22 03:19:19,Science
marisadonnelly,https://substack.com/@marisadonnelly,31000,,,,https://www.linkedin.com/in/mapdonnelly/,,,,,,,,,2026-01-22 03:19:19,Science
benryan,https://substack.com/@benryan,4000,https://twitter.com/benryanwriter,,,,,,,,,,,http://www.benryan.net,2026-01-22 03:19:20,Science
orthomolecularguy,https://substack.com/@orthomolecularguy,3500,,,,,,,,,,,,,2026-01-22 03:19:20,Science
tomchivers,https://substack.com/@tomchivers,12000,https://twitter.com/TomChivers,,,,,,,,,,,,2026-01-22 03:19:20,Science
lionelpage,https://substack.com/@lionelpage,9500,,,,,,,,,,,,https://www.optimallyirrational.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
libertybirb,https://substack.com/@libertybirb,1300,https://twitter.com/libertybirb,,,,,,,,https://bsky.app/profile/libertybirb.bsky.social,,,,2026-01-22 03:19:20,Science
brucelanphear,https://substack.com/@brucelanphear,1600,,,,,,,,,,,,,2026-01-22 03:19:20,Science
rasmussenretorts,https://substack.com/@rasmussenretorts,5600,,https://instagram.com/drangierasmussen,,,,,,,,,,https://angelarasmussen.org,2026-01-22 03:19:20,Science
littlejournal1,https://substack.com/@littlejournal1,12000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
gidmk,https://substack.com/@gidmk,33000,https://twitter.com/GidMK,,https://tiktok.com/@gidmkhealthnerd,,,,,,,,,,2026-01-22 03:19:20,Science
scilight,https://substack.com/@scilight,2700,https://twitter.com/pfpijacob,,,,,,,,,,,,2026-01-22 03:19:20,Science
awaisaftab,https://substack.com/@awaisaftab,19000,https://twitter.com/awaisaftab,,,,,,,,,,,https://www.psychiatrymargins.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
dwarfvision,https://substack.com/@dwarfvision,1100,,,,,,,,,,,,,2026-01-22 03:19:20,Science
matthewshribman,https://substack.com/@matthewshribman,1700,,https://instagram.com/MatthewShribman,,,,,,,,,,https://www.MatthewShribman.com/,2026-01-22 03:19:20,Science
wearestardustuk,https://substack.com/@wearestardustuk,2000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
briandunning,https://substack.com/@briandunning,7800,,https://instagram.com/thebriandunning,,,https://www.facebook.com/briandunning,,,,,,,,2026-01-22 03:19:20,Science
lawrencekrauss,https://substack.com/@lawrencekrauss,7100,https://twitter.com/LKrauss1,,,,,,,,,,,,2026-01-22 03:19:20,Science
aetherczar,https://substack.com/@aetherczar,5900,,,,,,,,,,,,https://aetherczar.com/,2026-01-22 03:19:20,Science
rupertsheldrake,https://substack.com/@rupertsheldrake,15000,,,,,https://www.facebook.com/RupertSheldrake,,,,,,,https://www.sheldrake.org,2026-01-22 03:19:20,Science
planetocracy,https://substack.com/@planetocracy,2900,https://twitter.com/peterrhague,,,,,,,,,,,https://planetocracy.org/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
thescicommer,https://substack.com/@thescicommer,5100,https://twitter.com/TheScicommer,,,,,,,,,,,,2026-01-22 03:19:20,Science
thosenerdygirls,https://substack.com/@thosenerdygirls,20000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
bradyholmer,https://substack.com/@bradyholmer,24000,https://twitter.com/B_Holmer,,,,,,,,,,,https://www.physiologicallyspeaking.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
richardconniff,https://substack.com/@richardconniff,1300,,,,,,,,,,,,https://www.strangebehaviors.com,2026-01-22 03:19:20,Science
planetwavesfm,https://substack.com/@planetwavesfm,9500,,,,,,,,,,,,,2026-01-22 03:19:20,Science
drsamuelbhume,https://substack.com/@drsamuelbhume,1900,,https://instagram.com/DrSamuelBHume,,,,https://www.youtube.com/@BreakthroughWithSamandTiff,,,,,,,2026-01-22 03:19:20,Science
jdhaltigan,https://substack.com/@jdhaltigan,3100,https://twitter.com/JDHaltigan,,,,,,,,,,,https://www.jdhaltigan.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
fundamentalnourishment,https://substack.com/@fundamentalnourishment,9000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
thecosmicshamblesnetwork,https://substack.com/@thecosmicshamblesnetwork,4500,,https://instagram.com/thecosmicshamblesnetwork,,,,,,,,,,https://cosmicshambles.com,2026-01-22 03:19:20,Science
theunbiasedscipod,https://substack.com/@theunbiasedscipod,98000,,,,,https://www.facebook.com/unbiasedscipod,,,,,,,https://www.unbiasedscipod.com,2026-01-22 03:19:20,Science
robkhenderson,https://substack.com/@robkhenderson,78000,https://twitter.com/robkhenderson,,,,,,,,,,,https://www.robkhenderson.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
michaelsikoravmd,https://substack.com/@michaelsikoravmd,6200,,,,,https://www.facebook.com/profile.php?id=100081930923934,,,,,,,,2026-01-22 03:19:20,Science
yourlocalepidemiologist,https://substack.com/@yourlocalepidemiologist,437000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
linguisticdiscovery,https://substack.com/@linguisticdiscovery,2900,,,,,,,,,,,,,2026-01-22 03:19:20,Science
privatdozent,https://substack.com/@privatdozent,12000,,https://instagram.com/jorgenveisdal,,,,,,,,,,https://www.privatdozent.co/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
busysuperhuman,https://substack.com/@busysuperhuman,4900,,,,https://www.linkedin.com/in/sara-pugh-/,,,,,,,,https://www.busysuperhuman.com,2026-01-22 03:19:20,Science
wkeithcampbell,https://substack.com/@wkeithcampbell,1500,,,,,,,,,,,,https://www.wkeithcampbell.com,2026-01-22 03:19:20,Science
dozeporoito,https://substack.com/@dozeporoito,6600,,https://instagram.com/dozeporoitocardiologia,,,,https://youtube.com/@dozeporoitocardiologia,,,,,,https://news.dozeporoito.com/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
sarahquirk,https://substack.com/@sarahquirk,1000,,,,,,,,,,,,,2026-01-22 03:19:20,Science
apiad,https://substack.com/@apiad,6700,,,,,,,,,,,,https://blog.apiad.net/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
curtjaimungal,https://substack.com/@curtjaimungal,12000,,,,https://www.linkedin.com/in/curt-jaimungal/,,,,,,,,https://curtjaimungal.org,2026-01-22 03:19:20,Science
rdmorris,https://substack.com/@rdmorris,1200,,,,,,,,,,,,,2026-01-22 03:19:20,Science
jonathanshedler,https://substack.com/@jonathanshedler,4400,,https://instagram.com/jonathanshedler,,,,,,,,,,https://jonathanshedler.com,2026-01-22 03:19:20,Science
nicknorwitz,https://substack.com/@nicknorwitz,32000,,https://instagram.com/nicknorwitz,,,,,,,,,,https://nicknorwitz.com,2026-01-22 03:19:20,Science
pulmccm,https://substack.com/@pulmccm,43000,,,,,,,,,,,,https://www.pulmccm.org/?utm_campaign=profile_chips,2026-01-22 03:19:20,Science
davidmcraney,https://substack.com/@davidmcraney,5700,,,,,,,,,,,,https://www.davidmcraney.com,2026-01-22 03:19:20,Science
theliteraryedit,https://substack.com/@theliteraryedit,3300,,,,,https://www.facebook.com/theliteraryedit,,,,,,,https://thelitedit.com/,2026-01-22 03:22:11,Literature
readbychloe,https://substack.com/@readbychloe,13000,,,,,,,,,,,,,2026-01-22 03:22:11,Literature
haleyalarsen,https://substack.com/@haleyalarsen,9000,,https://instagram.com/closely_reading,,,,,,,,,,https://bookshop.org/shop/closelyreading,2026-01-22 03:22:11,Literature
catmarnell,https://substack.com/@catmarnell,5200,,,,,https://www.facebook.com/cat.marnell/,,,,,,,https://www.amazon.com/How-Murder-Your-Life-Memoir/dp/1476752273,2026-01-22 03:22:11,Literature
querent,https://substack.com/@querent,17000,,,,,,,,,,,,,2026-01-22 03:22:11,Literature
methinkss,https://substack.com/@methinkss,1900,,https://instagram.com/thesecretbookshelff,https://tiktok.com/@methinksireadtoomuch,,,,,,,,,,2026-01-22 03:22:11,Literature
yourtraumatherapist,https://substack.com/@yourtraumatherapist,11000,,https://instagram.com/yourtraumatherapist_,,,,,,,,,,https://steadfastcounseling.com,2026-01-22 03:22:11,Literature
